LEAID,NAME,CITY,STATE,MEMBER_alt,revised,hasReassignedSchools,altRatio_99,altRatio,altRatio_growth,pupMONEY_reg,pupMONEY_alt,pdiff_pupMONEY,hasCounc_reg,hasCounc_alt,pdiff_hasCounc,puptch_reg,puptch_alt,pdiff_puptch,TEACH_FYSY_RATIO_reg,TEACH_FYSY_RATIO_alt,pdiff_TEACH_FYSY_RATIO,TEACH_ABSENT_RATIO_reg,TEACH_ABSENT_RATIO_alt,pdiff_TEACH_ABSENT_RATIO,gradRate_reg,gradRate_alt,ppdiff_gradRate
642580,LAYTONVILLE UNIFIED,LAYTONVILLE,CA,2,FALSE,FALSE,0.047337278,0.015748031,-0.031589247,5931.415313,6789.5525,0.144676632,1,1,0,13.90433815,3.333333333,-0.760266667,0.335946249,0,-1,0.111982083,1,7.93,,,
642710,WILLOWS UNIFIED,WILLOWS,CA,138,FALSE,TRUE,0.038071066,0.150655022,0.112583956,5533.255,8612.456207,0.556490024,1,0,-1,25.6770093,22.19096876,-0.135765054,0.214450676,0.13986014,-0.347821409,0.164962059,0,-1,92,,
642930,WINTERS JOINT UNIFIED,WINTERS,CA,35,FALSE,FALSE,0.026515152,0.041176471,0.014661319,3776.034234,6889.056667,0.824415839,1,1,0,21.45376079,14.95726496,-0.302813847,0.07532011,0.3003003,2.986986987,0,0,,92,,
643080,WOODLAND JOINT UNIFIED,WOODLAND,CA,140,FALSE,TRUE,0.032783326,0.031028369,-0.001754957,317.6626078,179.6208163,-0.434554739,1,1,0,20.21024437,17.5,-0.134102504,0.15757337,0.125,-0.20671875,0.11325586,0.125,0.103695652,92.64661654,,
643410,YREKA UNION HIGH,YREKA,CA,36,FALSE,FALSE,0.095334686,0.049930652,-0.045404034,5851.389291,5208.52725,-0.109864856,1,0,-1,20.60770156,25.71428571,0.247799791,0.1,0,-1,0.2,1,4,97.5,,
643470,YUBA CITY UNIFIED,YUBA CITY,CA,330,FALSE,FALSE,0.075249136,0.071136021,-0.004113115,4298.718743,4654.863501,0.082849049,1,0.5,-0.5,20.73915475,17.02871473,-0.178909896,0.130699829,0.209302326,0.601397084,0.321433797,0.406976744,0.266129288,94.3852573,,
643560,YUCAIPA-CALIMESA JOINT UNIFIED,YUCAIPA,CA,257,FALSE,FALSE,0.01782098,0.058863949,0.041042969,3467.301942,6994.018992,1.017135833,1,1,0,24.48810172,16.96488499,-0.30721927,0.07013001,0,-1,0.188811566,0.407055631,1.155882923,95,,
684500,IRVINE UNIFIED,IRVINE,CA,250,FALSE,FALSE,0.022342342,0.018702775,-0.003639567,3557.201392,7539.197371,1.1194182,1,0.5,-0.5,28.9937198,19.5632645,-0.325258551,0.119078001,0.128805621,0.081691154,0.124911385,0.058548009,-0.531283644,97.26974007,,
691001,AMADOR COUNTY OFFICE OF EDUCATION,JACKSON,CA,278,FALSE,FALSE,0.16091954,0.616407982,0.455488442,,532.0820141,,,1,,,15.84948689,,,0,,,0,,,,
691002,BUTTE COUNTY OFFICE OF EDUCATION,OROVILLE,CA,87,FALSE,FALSE,0.244798042,0.57615894,0.331360899,,10409.13043,,,0,,,15.09852217,,,0,,,0,,,,
691003,CALAVERAS COUNTY OFFICE OF EDUCATION,ANGELS CAMP,CA,56,FALSE,FALSE,1,0.495575221,-0.504424779,,10860.09,,,0.5,,,11.90194064,,,0,,,0.4,,,,
691004,COLUSA COUNTY OFFICE OF EDUCATION,COLUSA,CA,13,FALSE,FALSE,0.738255034,1,0.261744966,,,,,,,,6.846153846,,,,,,,,,,
691005,CONTRA COSTA COUNTY OFFICE OF EDUCATION,PLEASANT HILL,CA,370,FALSE,FALSE,0.370403587,0.437869822,0.067466235,,7273.04244,,,0,,,17.10695998,,,0.272727273,,,0.590909091,,,,
691006,EL DORADO COUNTY OFFICE OF EDUCATION,PLACERVILLE,CA,26,FALSE,FALSE,0.215053763,0.164556962,-0.050496801,,13982.09571,,,0,,,6.538461538,,,0,,,0.5,,,,
691007,FRESNO COUNTY OFFICE OF EDUCATION,FRESNO,CA,562,FALSE,FALSE,0.516600266,0.500891266,-0.015709,,12626.05589,,,0,,,18.02982642,,,0,,,0.463414634,,,,
691008,GLENN COUNTY OFFICE OF EDUCATION,WILLOWS,CA,20,FALSE,FALSE,0.540609137,0.253164557,-0.28744458,,7608.391304,,,0,,,20,,,0,,,0,,,,
691009,HUMBOLDT COUNTY OFFICE OF EDUCATION,EUREKA,CA,178,FALSE,FALSE,0.691823899,0.642599278,-0.049224621,,10653.81677,,,0,,,73.63149351,,,0.104166667,,,0,,,,
691010,IMPERIAL COUNTY OFFICE OF EDUCATION,EL CENTRO,CA,203,FALSE,FALSE,0.641288433,0.38740458,-0.253883853,,13005.7013,,,1,,,36.90909091,,,0,,,0.285714286,,,,
691011,INYO COUNTY OFFICE OF EDUCATION,INDEPENDENCE,CA,16,FALSE,FALSE,0.888888889,1,0.111111111,,26080.3125,,,0,,,0.75,,,0.2,,,0,,,,
691012,KERN COUNTY OFFICE OF EDUCATION,BAKERSFIELD,CA,1627,FALSE,FALSE,0.569362614,0.757801584,0.18843897,,13939.81929,,,1,,,28.65854135,,,0.021896212,,,0.208014014,,,,
691013,KINGS COUNTY OFFICE OF EDUCATION,HANFORD,CA,141,FALSE,FALSE,0.512765957,0.346437346,-0.166328611,,13734.4247,,,1,,,17.65626478,,,0,,,0.222222222,,,,
691014,LAKE COUNTY OFFICE OF EDUCATION,LAKEPORT,CA,43,FALSE,FALSE,1,0.754385965,-0.245614035,,17429.99224,,,0.5,,,13.87153931,,,0,,,0,,,,
691015,LASSEN COUNTY OFFICE OF EDUCATION,SUSANVILLE,CA,18,FALSE,FALSE,0.313131313,0.580645161,0.267513848,,30107.38727,,,0.5,,,6,,,0,,,0,,,,
691017,MADERA COUNTY OFFICE OF EDUCATION,MADERA,CA,150,FALSE,FALSE,0.397941681,0.320512821,-0.07742886,,9185.714286,,,1,,,12.02702703,,,0,,,0.111111111,,,,
691018,MARIN COUNTY OFFICE OF EDUCATION,SAN RAFAEL,CA,91,FALSE,FALSE,0.277486911,0.338289963,0.060803052,,1411.121729,,,0,,,21.8903437,,,0,,,1,,,,
691019,MENDOCINO COUNTY OFFICE OF EDUCATION,UKIAH,CA,106,FALSE,FALSE,1,0.905982906,-0.094017094,25216.56833,7739.662613,-0.693072328,1,0.5,-0.5,5.5,11.65786164,1.119611206,0,0,,0.5,0.375,-0.25,,,
691020,MERCED COUNTY OFFICE OF EDUCATION,MERCED,CA,631,FALSE,FALSE,0.650865998,0.491433022,-0.159432976,,11580.94588,,,1,,,17.50781631,,,0,,,0.447519084,,,,
691021,MONTEREY COUNTY OFFICE OF EDUCATION,SALINAS,CA,404,FALSE,FALSE,0.464485981,0.570621469,0.106135488,,9137.668508,,,0,,,19.29502991,,,0,,,0.05,,,,
691022,NAPA COUNTY OFFICE OF EDUCATION,NAPA,CA,150,FALSE,FALSE,0.723577236,1,0.276422764,,10447.8868,,,0,,,,,,0.117647059,,,0.352941176,,,,
691023,NEVADA COUNTY OFFICE OF EDUCATION,NEVADA CITY,CA,24,FALSE,FALSE,0.323529412,0.375,0.051470588,,10528.79107,,,0,,,8.360612986,,,0,,,0,,,,
691024,ORANGE COUNTY DEPARTMENT OF EDUCATION,COSTA MESA,CA,4164,FALSE,FALSE,0.714736013,0.702903444,-0.011832569,5354.228099,7167.93668,0.338743241,0,0.5,,31.02325581,23.19885693,-0.252210759,0,0.004587156,,0.303809301,0.495412844,0.63067043,,,
691025,PLACER COUNTY OFFICE OF EDUCATION,AUBURN,CA,79,FALSE,FALSE,0.275797373,0.326446281,0.050648908,,9996.642766,,,0,,,13.37649186,,,0,,,0.625,,,,
691026,RIVERSIDE COUNTY OFFICE OF EDUCATION,RIVERSIDE,CA,1003,FALSE,FALSE,0.54448181,0.546594005,0.002112196,,5532.292435,,,1,,,,,,0.363636364,,,0.303030303,,,,
691027,SACRAMENTO COUNTY OFFICE OF EDUCATION,MATHER,CA,469,FALSE,FALSE,0.682774747,0.543453071,-0.139321676,,6343.699387,,,1,,,16.56293428,,,0.055248619,,,0.44198895,,,,
691028,SAN BENITO COUNTY OFFICE OF EDUCATION,HOLLISTER,CA,126,FALSE,FALSE,1,1,0,,10589.40625,,,1,,,16.48015873,,,0,,,0,,,,
691029,SAN BERNARDINO COUNTY OFFICE OF EDUCATION,SAN BERNARDINO,CA,632,FALSE,FALSE,0.47896121,0.272766508,-0.206194701,,8676.369324,,,0.8,,,18.94049981,,,0,,,0.6,,,,
691030,SAN DIEGO COUNTY OFFICE OF EDUCATION,SAN DIEGO,CA,2477,FALSE,FALSE,0.984375,0.955632716,-0.028742284,,7874.100805,,,1,,,,,,0.078571429,,,0.478571429,,,,
691031,SAN JOAQUIN COUNTY OFFICE OF EDUCATION,STOCKTON,CA,1127,FALSE,FALSE,0.83543712,0.691835482,-0.143601638,,7180.68799,,,1,,,116.7745574,,,0.139581256,,,0.219341974,,,,
691032,SAN LUIS OBISPO COUNTY OFFICE OF EDUCATION,SAN LUIS OBISPO,CA,278,FALSE,FALSE,0.453488372,0.698492462,0.24500409,,7074.756211,,,0,,,22.64856572,,,0,,,0.352941176,,,,
691033,SAN MATEO COUNTY OFFICE OF EDUCATION,REDWOOD CITY,CA,159,FALSE,FALSE,0.2925,0.406649616,0.114149616,,14346.6011,,,0,,,9.578618112,,,0,,,0.52293578,,,,
691034,SANTA BARBARA COUNTY OFFICE OF EDUCATION,SANTA BARBARA,CA,204,FALSE,FALSE,0.654524089,0.497560976,-0.156963114,,1867.780296,,,0.5,,,16.41643324,,,0,,,0.571428571,,,,
691035,SANTA CLARA COUNTY OFFICE OF EDUCATION,SAN JOSE,CA,444,FALSE,FALSE,0.552742616,0.244090159,-0.308652457,,12519.86009,,,1,,,10.01828976,,,0.053571429,,,0.25,,,,
691036,SANTA CRUZ COUNTY OFFICE OF EDUCATION,SANTA CRUZ,CA,732,FALSE,FALSE,0.799607073,0.868327402,0.068720329,,8976.505047,,,0.5,,,20.9192314,,,0,,,0.287882753,,,,
691037,SHASTA COUNTY OFFICE OF EDUCATION,REDDING,CA,191,FALSE,FALSE,0.638977636,0.816239316,0.17726168,,6775.842185,,,0,,,17.14303386,,,0,,,0,,,,
691038,SISKIYOU COUNTY OFFICE OF EDUCATION,YREKA,CA,6,FALSE,FALSE,0.210084034,0.048387097,-0.161696937,,17429.51556,,,0,,,3,,,0,,,0.5,,,,
691040,SONOMA COUNTY OFFICE OF EDUCATION,SANTA ROSA,CA,295,FALSE,FALSE,0.513611615,0.349526066,-0.164085549,,11667.29455,,,0,,,20.96708962,,,0,,,0,,,,
691041,STANISLAUS COUNTY OFFICE OF EDUCATION,MODESTO,CA,875,FALSE,FALSE,0.576730906,0.775022143,0.198291237,,7328.494193,,,1,,,26.62308699,,,0.10019084,,,0.300572519,,,,
691042,SUTTER COUNTY OFFICE OF EDUCATION,YUBA CITY,CA,111,FALSE,FALSE,0.460843373,0.264285714,-0.196557659,,6860.941416,,,1,,,13.05882353,,,0.117647059,,,0.705882353,,,,
691044,TRINITY COUNTY OFFICE OF EDUCATION,WEAVERVILLE,CA,7,FALSE,FALSE,0,1,1,,12340.625,,,1,,,22.58064516,,,0,,,0.494623656,,,,
691045,TULARE COUNTY OFFICE OF EDUCATION,VISALIA,CA,234,FALSE,FALSE,0.341549296,0.203832753,-0.137716543,,9046.35,,,0,,,15.9677113,,,0.066666667,,,0.066666667,,,,
691046,TUOLUMNE COUNTY SUPERINTENDENT OF SCHOOLS,SONORA,CA,24,FALSE,FALSE,0.415584416,0.279069767,-0.136514648,,4374.877222,,,0,,,6.607744108,,,0,,,0,,,,
691047,VENTURA COUNTY OFFICE OF EDUCATION,CAMARILLO,CA,180,FALSE,FALSE,0.653436592,0.255319149,-0.398117444,,11797.56431,,,1,,,10.47603219,,,0.090909091,,,0,,,,
691048,YUBA COUNTY OFFICE OF EDUCATION,MARYSVILLE,CA,95,FALSE,FALSE,0.37398374,0.369649805,-0.004333934,,9205.068627,,,0,,,15.07368421,,,0,,,0.361445783,,,,
691049,YOLO COUNTY OFFICE OF EDUCATION,WOODLAND,CA,88,FALSE,FALSE,0.418781726,0.44,0.021218274,,7821.010989,,,0.666666667,,,16.60227273,,,0,,,0,,,,
691051,ALAMEDA COUNTY OFFICE OF EDUCATION,HAYWARD,CA,460,FALSE,FALSE,1,1,0,,9747.568272,,,0,,,13.03077194,,,0.048780488,,,0.463414634,,,,
691052,MONO COUNTY OFFICE OF EDUCATION,BRIDGEPORT,CA,17,FALSE,FALSE,0.343434343,1,0.656565657,,6988.893,,,0,,,25.82352941,,,0,,,0,,,,
691058,ALPINE COUNTY OFFICE OF EDUCATION,MARKLEEVILLE,CA,6,FALSE,FALSE,1,1,0,,,,,,,,3.125,,,,,,,,,,
691063,DEL NORTE COUNTY OFFICE OF EDUCATION,CRESCENT CITY,CA,56,FALSE,FALSE,1,1,0,,7275.016615,,,0.5,,,11.11904762,,,0.153846154,,,0,,,,
691078,LOS ANGELES COUNTY OFFICE OF EDUCATION,DOWNEY,CA,2743,FALSE,FALSE,0.646176448,0.585235758,-0.060940689,4802.767355,8723.634783,0.816376713,1,1,0,27.20588235,14.82059258,-0.455243084,0,0.037639265,,0.286259542,0.531968283,0.858342534,,,
691090,MARIPOSA COUNTY OFFICE OF EDUCATION,MARIPOSA,CA,21,FALSE,FALSE,0.088888889,0.3,0.211111111,,9342.049,,,1,,,8.502024291,,,0,,,0,,,,
691093,MODOC COUNTY OFFICE OF EDUCATION,ALTURAS,CA,26,FALSE,FALSE,0.415730337,0.577777778,0.162047441,,9752.618387,,,0,,,50,,,1,,,0,,,,
691102,PLUMAS COUNTY OFFICE OF EDUCATION,QUINCY,CA,10,FALSE,FALSE,1,1,0,,0,,,0,,,3.4,,,0,,,0,,,,
691111,SAN FRANCISCO COUNTY OFFICE OF EDUCATION,SAN FRANCISCO,CA,317,FALSE,FALSE,1,0.913544669,-0.086455331,,8651.810056,,,1,,,,,,0.073488372,,,0,,,,
691122,SOLANO COUNTY OFFICE OF EDUCATION,FAIRFIELD,CA,58,FALSE,FALSE,0.634822804,0.143564356,-0.491258448,,11184.89955,,,0,,,12.05603448,,,0.4,,,0,,,,
691134,GOLDEN PLAINS UNIFIED,SAN JOAQUIN,CA,16,FALSE,FALSE,0.041736227,0.031558185,-0.010178042,4031.90776,11590.94063,1.874803025,1,1,0,25.4536029,16,-0.371405295,0.238095238,0,-1,0,1,,87,,
691135,VAL VERDE UNIFIED,PERRIS,CA,565,FALSE,TRUE,0.033052885,0.052572811,0.019519926,3753.329726,9111.203232,1.427498754,0.857142857,1,0.166666667,26.01319995,22.18867664,-0.147022409,0.107889413,0,-1,0.006743088,0,-1,95.59595142,,
691137,BIG OAK FLAT-GROVELAND UNIFIED,GROVELAND,CA,5,FALSE,FALSE,0.012552301,0.042372881,0.02982058,8840.814153,9139.9475,0.033835498,1,0,-1,12.72214787,5,-0.606984603,0.129032258,0,-1,0.161290323,0,-1,,,
801920,"ACADEMY SCHOOL DISTRICT NO. 20, IN THE COUNTY OF EL PASO",COLORADO SPRINGS,CO,97,FALSE,FALSE,0.015347512,0.006848348,-0.008499164,3942.075299,14074.57898,2.570347574,1,1,0,17.62375576,9.090909091,-0.484167324,0.089566156,0.109867752,0.226665923,0.258551728,0.254323499,-0.016353509,90.40813008,,
801950,SCHOOL DISTRICT N. 14 IN THE COUNTY OF ADAMS,COMMERCE CITY,CO,220,FALSE,TRUE,0.079857398,0.062393647,-0.01746375,5338.608326,5456.044722,0.021997567,1,0,-1,19.572661,19.52085182,-0.002647018,0.352255329,0.341614907,-0.030206562,0.67718761,0.532386868,-0.213826627,79,32,-47
802070,"ALAMOSA SCHOOL DISTRICT, NO. RE-11J",ALAMOSA,CO,41,FALSE,FALSE,0.029341317,0.039844509,0.010503192,3942.775202,3046.511628,-0.227317949,1,0,-1,16.63847159,12.46200608,-0.25101257,0.089230769,0,-1,0.492307692,0,-1,87,,
802340,AURORA JOINT DISTRICT NO. 28,AURORA,CO,434,FALSE,TRUE,0.023913043,0.024085687,0.000172644,3650.075768,7137.857143,0.955536706,1,1,0,20.92029928,22.13156553,0.057899088,0.180305755,0.133333333,-0.260515378,0.281313411,0,-1,60.13506711,12,-48.13506711
802490,BOULDER VALLEY SCHOOL DISTRICT NO. RE2,BOULDER,CO,368,FALSE,FALSE,0,0.02347987,0.02347987,4671.25804,9349.482487,1.001491334,0.947368421,0.666666667,-0.296296296,20.22786685,13.50667342,-0.33227396,0.037744316,0,-1,0.264858396,0.150195254,-0.432922438,95.29181818,,
802580,SCHOOL DISTRICT 27J,BRIGHTON,CO,131,FALSE,FALSE,0.058994902,0.01906009,-0.039934811,3872.980737,7493.522632,0.934820527,0.875,0.5,-0.428571429,22.18703634,14.31098418,-0.354984417,0.18679451,0.098522167,-0.472563902,0.554771678,0.295566502,-0.467228566,82.46810934,,
802640,BUENA VISTA SCHOOL DISTRICT NO. R-31,BUENA VISTA,CO,47,FALSE,FALSE,0.074675325,0.094188377,0.019513052,9535.549093,4668.157292,-0.510446934,1,1,0,11.97679466,11.75,-0.018936173,0.09561753,0.25,1.614583333,0.531208499,0,-1,,,
802850,CENTER CONSOLIDATED SCHOOL DISTRICT NO. 26,CENTER,CO,11,FALSE,FALSE,0,0.033639144,0.033639144,5073.325573,7827.865,0.542945527,0.333333333,0,-1,14.01308513,11.57894737,-0.17370463,0.187793427,0,-1,0.633802817,0,-1,,,
802910,"CHERRY CREEK, SCHOOL DISTRICT NO. 5, IN THE COUNTY OF ARAPAH",GREENWOOD VILLAGE,CO,541,FALSE,TRUE,0,0.019023172,0.019023172,6711.144676,3718.001845,-0.445995873,1,0,-1,18.47328073,0.666666667,-0.963911842,0.168734682,0,-1,0.225193435,0.047619048,-0.788541582,85.12826777,,
803030,"PLATEAU VALLEY, SCHOOL DISTRICT NO. 50 IN THE COUNTY OF MESA",COLLBRAN,CO,105,FALSE,FALSE,0.424802111,0.388888889,-0.035913222,6461.869222,4486.45283,-0.305703555,1,0,-1,11.29193005,14.66480447,0.298697778,0.145819398,0,-1,0,0.139664804,,,12,
803060,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11",COLORADO SPRINGS,CO,973,FALSE,TRUE,0.046814355,0.063157211,0.016342857,3739.38161,5703.692698,0.525303725,0.944444444,0.666666667,-0.294117647,20.13548831,17.51596519,-0.130094839,0.077253796,0.103347216,0.337762308,0.452908773,0.246028073,-0.456782275,77.70996819,16.86486486,-60.84510332
803090,MONTEZUMA-CORTEZ SCHOOL DISTRICT NO. RE-1,CORTEZ,CO,161,FALSE,FALSE,0.087150838,0.110805231,0.023654393,3680.765886,4827.747438,0.311614916,1,1,0,16.53839213,19.70624235,0.191545236,0.278081669,0.185454545,-0.333093238,0.343467752,0.272727273,-0.205959596,72,,
803330,DELTA COUNTY JOINT DISTRICT NO. 50,DELTA,CO,532,FALSE,FALSE,0,0.201591512,0.201591512,3084.250706,7343.58431,1.380994611,0.625,0,-1,16.11375553,25.03258673,0.553491778,0.231666155,0.163942083,-0.29233477,0.038355324,0,-1,72.90909091,,
803360,SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER,DENVER,CO,2744,FALSE,TRUE,0.040103577,0.077193575,0.037089998,5999.873922,11486.53732,0.914463116,0.590163934,0.9375,0.588541667,17.07414633,14.35354491,-0.159340407,0.374599275,0.484932886,0.294537705,0.2106323,0.343137255,0.629081843,79.0780924,20.39340344,-58.68468896
803450,"DOUGLAS COUNTY SCHOOL DISTRICT, NO. RE 1",CASTLE ROCK,CO,590,FALSE,FALSE,0.014803104,0.019019987,0.004216883,4633.857417,4373.400664,-0.05620733,0.916666667,0.666666667,-0.272727273,23.9818522,38.63390759,0.610964293,0.306102923,0.173317211,-0.433794329,0.13212748,0,-1,91.91159672,32,-59.91159672
803480,DURANGO SCHOOL DISTRICT NO. 9-R,DURANGO,CO,92,FALSE,TRUE,0,0.036135114,0.036135114,4257.662519,5428.071146,0.274894645,1,0.5,-0.5,16.14128395,11.98732824,-0.25734977,0.077579519,0,-1,0.077579519,0,-1,84,,
803540,EAGLE COUNTY SCHOOL DISTRICT NO. RE 50,EAGLE,CO,312,FALSE,TRUE,0,0.108824555,0.108824555,3186.63371,4429.852201,0.390135361,0.833333333,1,0.2,17.69006515,16.68069317,-0.057058692,0.22017094,0.128,-0.41863354,0.658632479,0.125,-0.810212821,92,,
803720,"SCHOOL DISTRICT NO. C-1, IN THE COUNTY OF ELBERT",ELIZABETH,CO,63,FALSE,FALSE,0,0.046460177,0.046460177,3515.913077,6512.308824,0.852238289,1,0,-1,18.13168205,14.82352941,-0.182451503,0.368794326,0.25,-0.322115385,0.113475177,0,-1,97.5,,
803780,"ENGLEWOOD, SCHOOL DISTRICT NO. 1, IN THE COUNTY OF ARAPAHOE",ENGLEWOOD,CO,287,FALSE,FALSE,0.21657754,0.23352319,0.016945649,6089.368365,4842.876877,-0.204699636,0.666666667,1,0.5,13.70418269,14.1031941,0.029116031,0.084813184,0.081714286,-0.036537928,0.397783776,0.457142857,0.14922449,72,22,-50
803810,ESTES PARK SCHOOL DISTRICT R-3,ESTES PARK,CO,23,FALSE,FALSE,0,0.039383562,0.039383562,6073.673499,2258.7544,-0.628107372,1,0,-1,13.1096683,19.00826446,0.449942442,0.106970324,0.504132231,3.712823247,0.161030596,0,-1,87,,
803870,"FALCON SCHOOL DISTRICT NO. 49, IN THE COUNTY OF EL PASO",FALCON,CO,3398,FALSE,FALSE,0,0.320324284,0.320324284,3465.049641,3656.029058,0.055115925,1,1,0,25.3001501,20.14563107,-0.203734721,0.060768053,0.811585058,12.35545606,0.317854769,0.126198889,-0.602966821,92.47607935,33.87529412,-58.60078523
803990,POUDRE SCHOOL DISTRICT R-1,FORT COLLINS,CO,496,FALSE,TRUE,0.02337453,0.03165486,0.00828033,4108.974718,5270.016076,0.282562303,0.941176471,1,0.0625,18.64657387,14.64522222,-0.214589108,0.054540457,0.010902991,-0.800093511,0.278283003,0.291864691,0.048805308,85.35566188,37,-48.35566188
804050,"SCHOOL DISTRICT NO. RE-3, FORT MORGAN",FORT MORGAN,CO,42,FALSE,FALSE,0.016282987,0.022714981,0.006431994,3485.477982,7181.792927,1.060490114,1,1,0,16.99428623,10.5,-0.382145278,0.277777778,0.25,-0.1,0.071428571,0,-1,78,,
804080,"FOUNTAIN SCHOOL DISTRICT NO. 8, IN THE COUNTY OF EL PASO",FOUNTAIN,CO,119,FALSE,FALSE,0.021676301,0.03401944,0.012343139,3508.570062,5772.183719,0.64516701,1,1,0,16.66739022,13.17829457,-0.209336651,0.103346457,0.212765957,1.058763931,0.063976378,0,-1,90,,
804260,ROARING FORK SCHOOL DISTRICT NO. RE-1,GLENWOOD SPRINGS,CO,84,FALSE,TRUE,0.018154312,0.028009336,0.009855025,4407.761094,5089.037882,0.154563002,1,1,0,16.53150906,22.04724409,0.333649821,0.121998558,0,-1,0.188765042,0,-1,85.33333333,,
804350,MESA COUNTY VALLEY SCHOOL DISTRICT NO. 51,GRAND JUNCTION,CO,625,FALSE,TRUE,0.02743641,0.051610239,0.024173829,4846.926974,5565.40611,0.148233951,0.9375,0.5,-0.466666667,17.31285463,166.9138508,8.641035769,0.112588945,0.100857287,-0.104199025,0.364788183,0.554715078,0.520649803,83.05771905,27,-56.05771905
804410,"GREELEY SCHOOL DISTRICT NO. 6, IN THE COUNTY OF WELD",GREELEY,CO,451,FALSE,FALSE,0.013263666,0.040495645,0.02723198,3828.290797,3076.638493,-0.196341486,0.833333333,0.5,-0.4,19.25165186,18.39120229,-0.044694844,0.273282979,0.219512195,-0.196758628,0.284349201,0.585365854,1.058616138,84.1554326,54,-30.1554326
804800,JEFFERSON COUNTY SCHOOL DISTRICT NO. R-1,GOLDEN,CO,854,FALSE,FALSE,0.016592711,0.021007577,0.004414865,4305.115889,5738.71748,0.332999535,0.916666667,0.5,-0.454545455,17.97710143,14.29053405,-0.205070178,0.125359696,0.255141745,1.035277318,0.298857168,0.430794886,0.441474165,87.34707904,39.40740741,-47.93967163
804860,JULESBURG SCHOOL DISTRICT NO. RE1,JULESBURG,CO,683,FALSE,FALSE,0,0.874519846,0.874519846,5545.022872,4859.073244,-0.123705464,1,0,-1,13.51724138,33.72839506,1.4952129,0,0,,0,0,,,18,
805100,NORTH CONEJOS SCHOOL DISTRICT NO. RE1J,LA JARA,CO,55,FALSE,FALSE,0.047976012,0.09751773,0.049541719,3536.666745,1809.258983,-0.488428197,1,0,-1,13.0094575,24.66367713,0.895826719,0.129332644,0,-1,0,0,,97.5,,
805370,ST. VRAIN VALLEY SCHOOL DISTRICT NO. RE1J,LONGMONT,CO,105,FALSE,FALSE,0.045320715,0.007130246,-0.038190469,3255.688072,6921.200818,1.125879588,1,1,0,46.04528044,3.888888889,-0.915542074,0.064374499,0.037037037,-0.424662912,0.265507728,0.148148148,-0.44201945,86.35785172,,
805400,THOMPSON SCHOOL DISTRICT R-2J,LOVELAND,CO,120,FALSE,FALSE,0.017661158,0.013608528,-0.00405263,3742.389739,6984.711951,0.866377485,0.75,1,0.333333333,21.55375764,8.224811515,-0.618404751,0.170724334,0.063520871,-0.627933116,0.581327753,0.725952813,0.248784029,78.85714286,22,-56.85714286
805760,MONTE VISTA SCHOOL DISTRICT NO. C-8,MONTE VISTA,CO,117,FALSE,FALSE,0.076142132,0.191489362,0.11534723,3637.328668,3551.606364,-0.023567379,0.666666667,1,0.5,14.88587506,25.26153846,0.697014006,0.124882922,0,-1,0.249765845,0,-1,92,,
805790,MONTROSE COUNTY SCHOOL DISTRICT RE-1J,MONTROSE,CO,19,FALSE,FALSE,0.029298919,0.005626296,-0.023672623,3769.859651,9130.07,1.421859391,0.857142857,0,-1,20.77869158,9.547738693,-0.540503373,0.096905283,0,-1,0.081275399,0,-1,75.91257996,,
806120,"PUEBLO SCHOOL DISTRICT NO. 60, IN THE COUNTY OF PUEBLO",PUEBLO,CO,180,FALSE,TRUE,0.038524501,0.020677771,-0.017846729,4271.72374,2765.361111,-0.352635779,1,0,-1,17.96286066,16.02434077,-0.107918217,0.246465233,0.166666667,-0.323772102,0.81929111,0.333333333,-0.593144208,71.34277879,,
806330,SALIDA SCHOOL DISTRICT NO. R-32,SALIDA,CO,30,FALSE,FALSE,0,0.044052863,0.044052863,4560.604793,2556.644138,-0.439406777,0.666666667,0,-1,12.45598518,15,0.204240354,0.020959966,0,-1,0.209599665,0,-1,97.5,,
806480,SCHOOL DISTRICT NO. 3 IN THE COUNTY OF EL PASO,COLORADO SPRINGS,CO,62,FALSE,FALSE,0.016197359,0.013281919,-0.002915439,3270.500578,6721.707302,1.05525336,1,1,0,18.7142577,10.33333333,-0.447836323,0.159654016,0.333333333,1.087848101,0.444606119,0.666666667,0.499454545,84.03448276,,
806540,SHERIDAN SCHOOL DISTRICT NO. 2,SHERIDAN,CO,147,FALSE,FALSE,0,0.17562724,0.17562724,5076.4375,2078.053333,-0.590647313,1,1,0,14.82614486,36.75,1.478729323,0.521626298,0.25,-0.520729685,0.064878893,0,-1,82,,
806660,STEAMBOAT SPRINGS SCHOOL DISTRICT NO. RE 2,STEAMBOAT SPRINGS,CO,24,FALSE,FALSE,0,0.019230769,0.019230769,5901.343306,6204.740741,0.051411589,1,1,0,16.01153869,8,-0.500360324,0.083550234,0.333333333,2.989615784,0.104112441,0,-1,97.5,,
806750,STRASBURG SCHOOL DISTRICT 31J,STRASBURG,CO,5,FALSE,FALSE,0.070121951,0.008291874,-0.061830077,2912.815199,25064.4725,7.604896223,1,0,-1,19.06785524,4.464285714,-0.765873736,0.127024452,0,-1,0.285805017,0,-1,87,,
